254.975845,111.431206,125.326912
255.000000,117.930389,129.017853
254.987869,114.892509,126.729843
254.987885,101.081627,113.015633
254.975754,98.584976,110.630882
255.000000,91.439041,103.226143
254.963608,89.949333,101.558441
254.975754,88.768890,101.444962
254.975754,86.365494,99.067017
251.063065,58.840683,66.026787
190.952805,45.403149,50.995148
174.539413,43.534046,48.736801
170.652939,44.917320,49.761932
161.579071,49.102325,52.739536
152.828201,53.363617,55.628315
154.877304,52.534138,54.931229
157.536484,51.522758,54.247307
161.822266,49.327198,52.978302
167.285538,46.997543,51.168140
168.720993,46.074577,50.767639
172.605850,44.101696,49.088745
186.293243,46.389511,52.176338
216.986969,51.746685,58.340782
254.915161,62.977325,70.588905
254.975754,69.409935,79.287552
255.000000,63.548409,70.995399
210.662201,51.737549,58.263878
165.052811,47.333767,51.547329
158.320572,50.370796,53.568672
149.585495,54.523239,56.632839
146.915665,55.903946,57.525082
145.038254,56.701721,58.107075
141.092865,58.496372,59.308369
133.925018,62.057182,61.672451
131.152969,63.761074,62.786942
131.810349,63.448277,62.413795
133.080673,62.650162,62.039139
137.471100,60.340633,60.511959
139.988602,59.086941,59.667809
144.717712,56.780926,58.059399
149.120316,54.899647,56.871941
158.704391,50.414749,53.593895
165.895767,46.986534,51.500202
169.738174,45.266048,50.447636
212.265488,52.499287,59.182999
200.819626,51.037945,57.251671
162.761185,48.399075,52.158772
150.974960,53.932827,56.356316
141.602722,58.163864,59.341267
133.720886,62.322411,61.830788
131.283188,63.716812,62.610619
127.733276,65.525513,63.970322
129.202011,64.676086,63.624855
134.634140,61.829269,61.463417
142.006424,58.132320,58.950081
150.834091,54.061153,56.342583
159.296402,50.343346,53.370468
166.115250,46.802975,50.892193
168.885071,45.800541,50.189465
172.002548,44.163647,49.231606
176.097763,42.676056,48.293289
187.407913,44.444756,50.101143
177.692078,42.485741,47.778122
169.951691,45.522129,49.978333
162.505905,48.912357,52.659405
155.847916,51.861732,54.751698
149.088516,55.068729,56.739468
138.385162,60.079414,60.037228
135.794174,61.330864,60.870079
138.135681,60.140701,60.012562
144.664917,57.003967,57.903439
149.469437,54.762505,56.663086
155.995819,52.016830,54.804909
162.873993,48.724129,52.175789
172.275192,44.383408,49.171734
176.926010,42.597641,47.740082
180.574463,42.774979,48.149143
231.307190,54.180386,61.319057
252.709473,57.735851,63.868160
246.940735,56.972340,63.698494
216.613037,50.301834,56.919857
170.283600,45.040855,50.024170
164.028992,47.979725,51.834427
156.444351,51.665264,54.347782
151.507294,53.725559,55.840740
142.281815,58.077904,58.656876
138.026779,60.193657,60.112370
139.530487,59.417477,59.649574
145.626495,56.530121,57.724899
161.717285,49.070839,52.751156
169.332443,45.497524,50.338924
175.699890,43.216381,48.106449
176.360397,42.676914,47.894829
202.361176,49.437080,55.259483
171.816696,44.441467,49.550137
169.738602,45.469616,50.347523
161.898392,48.947498,52.832893
157.403854,50.985577,53.966347
152.216888,53.032631,55.566219
148.329971,54.997982,56.678097
149.152237,54.977848,56.655258
156.306641,51.621891,54.377415
159.047867,50.406212,53.353168
162.082367,48.879910,52.544266
166.300934,46.942158,51.184624
171.019424,44.974987,49.766869
172.689026,44.553032,49.272778
171.659378,44.923256,49.231911
167.913071,46.100563,50.286564
163.626404,47.901913,51.701454
158.072739,51.165520,54.354237
184.772598,49.371258,54.739807
173.414108,44.117783,49.265076
143.203949,57.592747,58.954075
166.830124,47.226982,51.056545
174.173645,43.617065,48.316097
169.585464,45.411221,49.669697
158.734131,50.278198,53.159206
161.754196,50.429615,53.975929
159.336121,49.549561,53.281685
167.089188,46.414444,51.067062
168.742813,46.286179,50.446171
146.818176,56.754528,58.433167
137.579651,60.429310,61.110474
156.960999,51.322998,54.655003
167.926376,46.294422,50.398342
167.980255,46.214256,50.339306
167.088791,46.397591,50.706963
162.018631,48.604210,52.266739
179.704956,46.566898,51.993462
215.485779,52.059368,58.774361
180.004364,45.328934,50.339363
174.092880,43.695843,48.499233
169.034836,45.853542,50.041378
168.687866,45.905788,50.059307
169.408432,48.951717,52.920109
222.551849,58.018505,64.192749
255.000000,63.856720,73.201035
254.975769,68.339272,77.548111
234.120605,64.371048,70.357368
207.521500,57.257759,62.626049
176.774551,42.631001,47.646412
172.921265,44.125504,48.695496
162.323227,48.774742,52.441181
166.124863,46.941734,51.191227
165.559906,47.222729,51.598999
171.787384,44.697819,49.940811
168.473022,46.465755,50.857029
149.378128,55.413956,57.442074
127.401985,64.854530,64.598190
158.988831,50.787842,53.653847
170.012131,45.743092,50.129917
168.245331,46.076817,50.412865
154.222961,52.094067,54.876400
157.807541,50.397491,53.811718
171.916321,44.548119,49.581589
157.399536,51.692268,54.424896
127.088272,64.813644,64.436218
159.240433,50.421814,53.312744
168.877426,46.088440,50.194019
167.707840,46.408077,50.742538
168.624924,50.011982,54.273014
161.150162,49.143867,53.223618
168.240433,46.048630,50.693302
162.904602,48.984325,52.546505
149.440247,54.417206,56.825050
157.515778,51.333618,54.153492
166.855621,46.841022,50.812866
165.414078,47.475018,51.074848
154.386627,56.992779,60.002640
159.517838,49.865295,53.051617
156.416397,50.976933,54.142166
163.677200,47.801460,52.054401
141.932159,55.970016,56.142056
126.114311,66.033813,64.836311
126.329453,66.046082,64.245232
132.567245,63.263748,62.035328
131.709015,63.560829,69.094025
128.758759,64.725998,64.032768
133.157257,62.254692,62.229771
138.665100,59.293037,59.910294
154.008270,52.104012,53.599964
129.118668,64.611794,64.626778
122.142860,66.591133,65.940887
153.871918,52.511559,54.816425
159.854065,50.489002,53.229145
163.544800,48.803040,51.915901
166.090302,47.158245,50.958542
166.945633,46.633045,50.993187
165.376511,47.321899,51.583115
145.282196,57.273773,59.062561
101.119141,77.877785,75.206963
108.762657,71.506783,69.347862
149.620102,54.739536,56.673111
151.995941,54.159817,56.448463
150.266373,54.811527,57.006210
161.975433,49.184746,52.440678
165.684937,47.210781,51.374046
158.733841,49.992458,53.491379
151.079849,54.228382,56.739346
109.386383,74.277351,72.469818
114.363823,70.510025,69.174141
166.391312,47.322803,51.377998
164.263336,48.195549,51.781757
157.508316,51.079735,54.003323
154.670380,51.891483,54.781944
158.355194,52.152622,55.413643
162.765701,49.835392,53.705280
175.524048,45.142731,50.517151
167.877838,48.728516,52.453457
160.440323,49.726265,53.395901
170.642242,45.106308,49.587067
161.690109,49.499115,52.801060
146.856232,56.236526,58.290359
148.554291,54.749432,57.056561
153.276169,52.457581,55.173286
164.042404,47.556362,51.811104
167.463806,46.638138,51.062782
109.451309,72.973579,70.800125
133.267517,62.212975,62.095863
134.460251,62.450405,62.450405
131.793930,63.844166,63.768833
125.386879,65.761284,65.328476
135.318771,61.105038,61.724346
158.925919,50.353329,53.454323
168.041840,46.319721,50.918842
123.763596,67.611839,67.136528
136.427795,107.679337,103.918991
154.718826,51.692123,54.578098
159.040833,51.073849,53.732407
148.601166,55.768253,57.713230
159.023209,50.988964,53.637741
171.227615,45.000000,49.567966
173.389496,44.335773,49.091766
146.852676,80.671738,80.292267
231.394058,223.493073,213.204880
159.955322,81.808006,82.220131
158.442734,50.585934,53.479408
174.233398,52.864120,56.599472
162.736557,54.415188,57.214722
162.521164,49.418915,52.485100
172.667084,44.255451,48.956745
170.271210,45.689018,50.206017
131.467499,63.429836,63.593056
112.346382,96.641403,92.618217
112.799591,80.368790,77.806839
150.567459,54.485199,56.893044
157.265259,51.838276,54.648590
159.345078,50.860329,53.414318
165.418777,47.802563,51.406307
170.574326,45.486485,49.948082
157.402695,51.641781,54.418400
131.967285,63.286556,63.651234
126.274971,116.062355,110.786247
116.743546,79.479904,77.420280
147.846024,55.270344,57.023869
157.274109,51.908604,54.455139
155.695847,51.994366,54.889080
154.098907,52.608356,55.092461
156.363174,51.375031,54.217995
161.889908,48.978714,52.927704
139.945068,59.557175,60.929375
91.957657,81.937515,78.120987
106.362373,74.448929,71.302536
132.114883,62.938850,62.340332
137.812378,60.862186,61.106476
142.340179,58.623512,59.906841
155.960297,52.161472,54.865986
166.575806,47.101910,51.194061
163.312012,48.797955,52.519180
105.121338,76.034683,73.652092
92.438820,82.408440,78.513588
94.803108,80.616585,76.739418
109.299614,72.971855,70.197998
128.270493,64.720810,63.950325
135.439316,61.734638,61.664845
139.829849,59.642906,60.020172
140.385635,58.879353,59.650024
122.440475,67.717735,66.759087
104.182793,76.642258,73.997124
97.428314,79.346001,75.670570
119.944923,68.318565,66.381355
139.158966,60.035229,60.372086
142.185226,58.530342,59.372505
141.467941,58.590263,59.198345
139.914322,59.176765,59.567490
146.101501,55.884224,57.372341
155.728226,51.726517,54.999630
113.504623,71.691689,70.444572
103.662178,75.596992,73.087746
136.369675,60.639404,60.860111
149.448212,54.855358,56.707142
152.496384,53.585621,55.735188
152.448029,53.439922,55.635223
149.301117,54.780811,56.712189
150.975433,53.648842,56.119942
154.622742,51.985973,55.169834
115.658035,71.064926,70.328506
143.171570,56.747429,58.378407
159.067596,50.528812,53.504742
151.875900,54.125221,56.472229
151.788437,53.901909,56.474873
161.303757,49.270538,52.867462
169.287750,45.508114,50.236225
168.583420,45.934200,50.573338
163.371536,48.600723,52.472858
156.781906,51.571468,54.242962
156.051392,52.126167,54.742989
146.159607,56.813015,58.437500
147.872757,55.400951,57.432823
153.726578,52.317158,54.978668
156.203461,51.382977,54.215427
158.823318,50.012714,53.526783
138.464310,59.580128,60.610332
151.508041,53.663471,55.922436
147.972519,55.894581,57.638695
140.735977,59.239231,60.345524
138.218369,60.145142,60.937416
150.059525,54.225441,56.187141
159.451630,49.920109,53.361515
162.123718,49.067116,52.813675
145.928345,56.288029,58.124825
150.852921,54.262436,56.297977
146.064346,56.794186,58.283054
145.273270,56.946404,58.415020
144.581161,56.897041,58.319469
145.776886,55.949169,57.448223
150.326324,53.948555,56.422340
146.332718,55.946690,57.876839
134.789825,61.113560,61.574574
141.298706,59.129204,60.204796
133.597946,62.396309,63.104782
130.705780,63.643143,63.755623
135.511627,61.299961,61.789970
147.071777,55.529854,57.014610
151.273056,53.662361,55.959412
146.838409,55.749100,57.695454
152.727722,53.036369,55.532200
153.406158,53.074688,55.352455
150.221756,54.810646,56.724667
140.709656,59.073692,60.001705
136.624054,60.762047,61.458538
140.327988,58.815125,59.702595
146.425354,56.010300,57.487129
148.682602,55.118324,56.766895
150.779541,54.195923,56.057003
164.027191,56.271206,58.756466
146.778946,56.526314,57.915791
137.497833,60.614151,61.019966
126.480728,65.596016,64.554100
121.844872,64.856438,63.107994
127.553154,65.264687,63.829720
129.505280,64.422653,63.610394
129.712677,64.217125,63.528728
130.854660,65.450150,64.719879
133.893555,62.146160,61.535172
135.591156,61.128784,60.930954
137.027145,60.623905,60.623905
142.819656,67.173126,69.782684
162.308441,48.578232,52.471634
175.764984,45.085026,50.665665
234.367599,57.154545,64.323120
243.573410,57.217915,56.138332
169.773285,45.254948,50.221760
165.996353,46.798031,51.148743
156.521667,51.069248,54.012222
143.487183,57.277348,53.163891
136.441116,60.682381,60.514862
139.902283,59.036366,59.422729
151.239944,53.544945,55.834209
160.677750,49.509895,52.918343
167.755127,45.881153,50.814312
189.774490,48.125324,53.918301
185.245224,48.123039,52.667522
131.576447,62.801517,63.191673
174.576309,43.385597,48.385082
164.679657,47.883121,51.586964
137.050919,61.011189,62.084656
132.232178,63.533546,63.772388
148.494720,55.167156,57.276745
161.163879,49.039665,52.578289
161.109665,48.841637,52.709831
160.430740,48.927673,52.926903
166.115921,46.518169,51.111591
168.096817,45.610714,50.545860
161.615036,48.726719,52.209461
149.300858,54.949879,57.033901
160.397964,49.428490,52.764244
165.970581,46.727749,50.994194
166.588150,46.379215,50.990654
164.557068,47.313042,51.842403
179.652634,45.998184,51.417412
172.994354,44.064949,49.289646
167.492691,46.349796,50.689381
162.416840,49.224434,52.533802
160.840759,49.809883,53.117706
162.238541,49.110775,52.540260
163.185257,48.329090,52.137154
151.983398,53.299477,55.671574
140.259872,58.866390,59.326797
134.252197,61.933895,61.235390
132.431229,63.089115,61.869019
135.020935,61.769634,61.191101
148.306458,55.342743,56.885078
153.732849,52.798824,55.297192
161.500732,49.461487,53.329380
161.569916,49.222092,53.137486
163.286621,48.596981,52.640339
163.450912,48.486889,52.530750
165.493088,47.556995,51.757610
165.963303,47.319794,51.487549
151.536789,53.544697,56.131809
154.540756,52.332668,54.967010
162.933823,48.742123,52.079494
165.030487,47.718960,51.537247
169.198227,46.189388,50.191967
169.635605,45.817913,49.883801
168.805252,46.074589,50.487419
168.366959,46.059269,50.636826
164.971344,47.362991,51.222198
166.835114,46.733559,50.996479
167.736252,46.352016,50.934280
168.803314,45.980999,50.366879
167.650146,46.251404,50.974953
168.302704,46.386429,50.475384
168.169266,46.161457,50.725391
167.584503,46.385353,50.984074
169.437927,45.654861,50.097054
169.968323,45.413563,50.011921
170.282394,45.126247,49.926910
171.035233,44.921707,49.524796
170.541626,45.259899,49.641655
169.876450,45.480778,50.169708
171.274307,44.796276,49.281582
170.656052,44.880268,49.708092
181.376648,42.584839,48.271095
178.656052,41.826458,46.734661
175.740723,42.790672,47.898144
178.878281,41.454990,46.559132
173.070267,43.807602,48.611752
169.203079,46.002571,50.379177
162.019913,49.331440,52.644382
161.737946,49.252415,52.722973
156.636826,51.570068,54.235664
154.624771,52.249443,54.916237
158.513504,50.375980,53.634323
167.433899,46.667629,51.022049
158.982819,50.631161,53.505215
159.044144,50.727600,53.374481
149.957230,54.554382,56.627773
141.527603,58.461033,59.346344
141.340347,58.534554,59.074661
144.114120,57.016300,58.026718
146.411102,55.779549,57.251015
144.487350,56.543243,58.331383
127.848701,65.207069,65.032722
123.401108,67.102409,66.125183
131.423325,63.440262,63.408497
139.904251,59.205341,59.953869
145.390961,56.690617,58.055790
145.036911,56.794502,58.014767
147.532684,55.461136,57.097694
149.754974,54.196583,56.351849
148.229980,55.405819,57.693111
122.888725,67.694939,66.822220
125.129776,66.038231,64.875481
138.946213,59.906372,60.109562
149.316040,54.992439,56.801792
151.022110,53.922653,56.049725
154.065826,52.358932,55.103451
153.548904,52.507080,55.371979
140.550278,59.165848,60.490284
111.722412,72.950867,70.785950
130.561676,63.152119,62.784191
151.722824,54.018784,55.876495
156.590622,51.808998,54.357887
155.573517,52.119156,54.768364
160.681030,49.848557,53.307629
155.544708,51.663837,54.934917
141.815460,58.208530,59.755524
122.632820,67.688896,66.860977
105.024483,76.805229,73.808487
112.985359,73.034950,70.103920
130.182678,64.335312,63.213467
132.792648,63.060200,62.157188
122.474625,68.068207,65.961761
121.655869,68.477318,66.274292
125.156998,66.377342,65.239960
128.005280,64.826065,64.339500
132.714493,63.067348,63.100246
140.935425,58.533543,59.352402
148.089615,55.097752,56.826759
150.381714,54.199490,56.315559
153.119705,52.670681,55.403103
151.816650,53.660160,56.233730
117.772148,70.077751,68.560692
124.819366,66.562775,65.128075
132.605759,63.138748,62.275803
